customer_id,promo,channel,region,age_band,tier_at_join,tenure,reason_code,promo_group
3708,False,Online,South East,45-54,Gold,11,Poor service,No promo
3714,False,Branch,London,25-34,Gold,9,Unhappy with perks,No promo
3715,True,Online,North,35-44,Gold,24,Unhappy with perks,Joined on promo
3718,True,Comparison Site,Midlands,55-64,Gold,3,Fees too high,Joined on promo
3719,False,Outbound,Wales & NI,35-44,Silver,1,Switched provider,No promo
3720,True,Outbound,London,35-44,Gold,19,Fees too high,Joined on promo
3726,False,Online,North,18-24,Classic,3,Unknown,No promo
3728,True,Online,South East,25-34,Silver,3,Unknown,Joined on promo
3729,False,Branch,London,35-44,Classic,2,Poor service,No promo
3732,True,Outbound,London,35-44,Silver,17,Switched provider,Joined on promo
3736,True,Outbound,North,65+,Silver,4,Moved abroad,Joined on promo
3737,False,Online,North,25-34,Classic,7,Moved abroad,No promo
3739,True,Comparison Site,North,35-44,Classic,11,Fees too high,Joined on promo
3740,False,Comparison Site,South East,25-34,Classic,11,Fees too high,No promo
3743,True,Outbound,South East,45-54,Silver,16,Fees too high,Joined on promo
3745,True,Comparison Site,North,25-34,Silver,15,Fees too high,Joined on promo
3746,False,Outbound,London,25-34,Silver,11,Poor service,No promo
3749,True,Online,South East,55-64,Silver,14,Poor service,Joined on promo
3751,False,Comparison Site,Midlands,55-64,Classic,13,Fees too high,No promo
3757,True,Comparison Site,London,25-34,Classic,7,Fees too high,Joined on promo
3758,True,Comparison Site,North,45-54,Classic,3,Switched provider,Joined on promo
3760,True,Comparison Site,Midlands,45-54,Classic,9,Switched provider,Joined on promo
3768,False,Online,South East,35-44,Silver,14,Fees too high,No promo
3770,False,Branch,Scotland,65+,Platinum,13,Moved abroad,No promo
3771,True,Comparison Site,Midlands,18-24,Classic,13,Fees too high,Joined on promo
3775,True,Outbound,North,25-34,Gold,21,Unhappy with perks,Joined on promo
3776,False,Comparison Site,South East,25-34,Gold,18,Unhappy with perks,No promo
3777,True,Online,London,18-24,Silver,1,Poor service,Joined on promo
3778,True,Comparison Site,North,35-44,Classic,7,Fees too high,Joined on promo
3779,False,Outbound,South East,65+,Classic,7,Unknown,No promo
3783,False,Comparison Site,Scotland,35-44,Classic,4,Switched provider,No promo
3784,True,Comparison Site,North,25-34,Classic,1,Switched provider,Joined on promo
3785,False,Outbound,Midlands,25-34,Classic,16,Poor service,No promo
3786,False,Outbound,South East,35-44,Classic,10,Poor service,No promo
3799,False,Comparison Site,North,25-34,Classic,13,Fees too high,No promo
3800,False,Comparison Site,Wales & NI,35-44,Gold,3,Fees too high,No promo
3808,False,Online,Scotland,45-54,Silver,4,Unknown,No promo
3810,True,Comparison Site,London,18-24,Silver,2,Fees too high,Joined on promo
3811,True,Outbound,South East,25-34,Silver,16,Fees too high,Joined on promo
3813,False,Online,South East,25-34,Gold,17,Unknown,No promo
3818,True,Comparison Site,North,25-34,Classic,20,Fees too high,Joined on promo
3822,False,Referral,Midlands,25-34,Gold,2,Unhappy with perks,No promo
3823,False,Online,South East,45-54,Silver,1,Poor service,No promo
3825,False,Outbound,Midlands,25-34,Classic,3,Bereavement,No promo
3828,True,Comparison Site,South East,35-44,Silver,7,Unknown,Joined on promo
3831,False,Online,South East,65+,Silver,2,Poor service,No promo
3834,False,Outbound,London,18-24,Classic,3,Bereavement,No promo
3836,False,Online,London,55-64,Classic,3,Poor service,No promo
3845,False,Referral,Scotland,25-34,Gold,2,Fees too high,No promo
3846,True,Outbound,Wales & NI,25-34,Classic,3,Poor service,Joined on promo
3849,False,Referral,Scotland,18-24,Gold,11,Switched provider,No promo
3854,True,Outbound,North,35-44,Silver,2,Switched provider,Joined on promo
3855,False,Referral,London,55-64,Classic,2,Moved abroad,No promo
3858,True,Comparison Site,South East,25-34,Gold,14,Fees too high,Joined on promo
3860,False,Online,London,35-44,Classic,15,Poor service,No promo
3861,True,Comparison Site,Scotland,35-44,Classic,15,Unknown,Joined on promo
3863,True,Online,Midlands,25-34,Gold,21,Switched provider,Joined on promo
3866,False,Comparison Site,South East,18-24,Classic,7,Switched provider,No promo
3868,True,Comparison Site,London,45-54,Classic,9,Fees too high,Joined on promo
3869,False,Online,Wales & NI,18-24,Platinum,15,Unhappy with perks,No promo
3874,True,Comparison Site,Scotland,45-54,Silver,14,Fees too high,Joined on promo
3875,False,Referral,London,55-64,Platinum,22,Bereavement,No promo
3879,True,Comparison Site,Wales & NI,45-54,Classic,1,Switched provider,Joined on promo
3882,True,Online,London,55-64,Classic,1,Poor service,Joined on promo
3883,True,Comparison Site,North,35-44,Silver,9,Fees too high,Joined on promo
3884,True,Comparison Site,South East,55-64,Classic,9,Switched provider,Joined on promo
3889,True,Comparison Site,North,45-54,Classic,24,Bereavement,Joined on promo
3890,False,Outbound,Midlands,35-44,Silver,19,Switched provider,No promo
3891,False,Broker/IFA,Scotland,25-34,Gold,12,Switched provider,No promo
3902,False,Comparison Site,South East,45-54,Classic,5,Fees too high,No promo
3904,True,Comparison Site,North,45-54,Classic,7,Fees too high,Joined on promo
3907,False,Outbound,Midlands,35-44,Classic,23,Poor service,No promo
3911,True,Comparison Site,Midlands,35-44,Classic,5,Bereavement,Joined on promo
3914,True,Outbound,South East,25-34,Classic,7,Fees too high,Joined on promo
3918,False,Comparison Site,South East,35-44,Silver,1,Moved abroad,No promo
3919,True,Comparison Site,North,25-34,Classic,6,Fees too high,Joined on promo
3927,False,Broker/IFA,Midlands,55-64,Silver,3,Unknown,No promo
3928,True,Online,Wales & NI,25-34,Gold,4,Switched provider,Joined on promo
3930,True,Outbound,Midlands,55-64,Classic,14,Fees too high,Joined on promo
3931,False,Online,North,45-54,Silver,11,Unknown,No promo
3935,False,Online,Midlands,18-24,Classic,18,Unknown,No promo
3936,False,Comparison Site,Midlands,25-34,Classic,5,Poor service,No promo
3937,True,Comparison Site,Scotland,45-54,Silver,10,Unknown,Joined on promo
3938,False,Broker/IFA,South East,45-54,Silver,12,Poor service,No promo
3939,True,Branch,London,25-34,Silver,24,Fees too high,Joined on promo
3942,True,Comparison Site,North,18-24,Silver,1,Fees too high,Joined on promo
3946,True,Comparison Site,London,25-34,Silver,4,Fees too high,Joined on promo
3948,False,Online,North,18-24,Silver,10,Unknown,No promo
3949,True,Comparison Site,London,25-34,Classic,5,Fees too high,Joined on promo
3950,False,Referral,Wales & NI,45-54,Silver,6,Fees too high,No promo
3952,False,Branch,South East,25-34,Gold,18,Moved abroad,No promo
3953,False,Comparison Site,London,35-44,Classic,10,Switched provider,No promo
3954,True,Comparison Site,South East,25-34,Classic,18,Poor service,Joined on promo
3955,False,Broker/IFA,Midlands,45-54,Gold,17,Unknown,No promo
3956,False,Comparison Site,Midlands,25-34,Classic,2,Poor service,No promo
3957,False,Online,London,25-34,Platinum,6,Unhappy with perks,No promo
3961,False,Online,London,35-44,Classic,7,Poor service,No promo
3967,True,Comparison Site,London,18-24,Classic,7,Fees too high,Joined on promo
3968,True,Comparison Site,Midlands,18-24,Silver,7,Fees too high,Joined on promo
3969,False,Referral,London,25-34,Gold,7,Moved abroad,No promo
3971,True,Comparison Site,London,65+,Classic,2,Fees too high,Joined on promo
3976,True,Comparison Site,South East,35-44,Silver,6,Unknown,Joined on promo
3977,True,Comparison Site,Wales & NI,25-34,Classic,14,Fees too high,Joined on promo
3979,False,Comparison Site,Scotland,55-64,Silver,5,Switched provider,No promo
3981,False,Comparison Site,Scotland,45-54,Silver,14,Switched provider,No promo
3992,False,Referral,South East,55-64,Gold,9,Fees too high,No promo
3993,True,Comparison Site,North,55-64,Classic,4,Poor service,Joined on promo
3996,False,Outbound,Midlands,45-54,Classic,4,Poor service,No promo
3999,False,Referral,Wales & NI,55-64,Classic,19,Unknown,No promo
4000,False,Online,London,45-54,Gold,3,Unhappy with perks,No promo
4009,False,Online,London,35-44,Gold,9,Unhappy with perks,No promo
4019,True,Referral,Scotland,45-54,Platinum,12,Poor service,Joined on promo
4020,False,Outbound,Midlands,18-24,Classic,8,Unknown,No promo
4021,False,Online,North,25-34,Classic,3,Poor service,No promo
4026,False,Online,Midlands,45-54,Gold,9,Fees too high,No promo
4027,False,Comparison Site,Midlands,35-44,Silver,19,Moved abroad,No promo
4031,True,Branch,South East,35-44,Classic,4,Moved abroad,Joined on promo
4033,True,Referral,Wales & NI,25-34,Classic,10,Fees too high,Joined on promo
4040,False,Branch,Midlands,45-54,Gold,12,Unhappy with perks,No promo
4041,False,Comparison Site,London,25-34,Classic,5,Fees too high,No promo
4042,False,Outbound,North,25-34,Classic,7,Moved abroad,No promo
4043,False,Referral,South East,18-24,Silver,15,Poor service,No promo
4051,False,Comparison Site,London,35-44,Silver,5,Fees too high,No promo
4054,True,Online,London,45-54,Silver,7,Fees too high,Joined on promo
4055,True,Outbound,London,25-34,Classic,1,Fees too high,Joined on promo
4057,False,Branch,Midlands,18-24,Classic,7,Poor service,No promo
4065,False,Online,Midlands,18-24,Silver,13,Bereavement,No promo
4070,True,Outbound,South East,45-54,Silver,2,Fees too high,Joined on promo
4071,False,Outbound,South East,45-54,Gold,19,Unhappy with perks,No promo
4072,True,Outbound,South East,35-44,Silver,5,Fees too high,Joined on promo
4080,True,Comparison Site,London,45-54,Gold,22,Switched provider,Joined on promo
4083,False,Branch,South East,55-64,Silver,10,Unknown,No promo
4084,True,Comparison Site,Midlands,45-54,Classic,2,Switched provider,Joined on promo
4085,False,Branch,Scotland,35-44,Platinum,21,Switched provider,No promo
4086,True,Comparison Site,Scotland,55-64,Gold,17,Fees too high,Joined on promo
4092,True,Online,London,55-64,Silver,3,Poor service,Joined on promo
4095,True,Comparison Site,North,18-24,Classic,7,Unknown,Joined on promo
4096,True,Comparison Site,South East,35-44,Classic,5,Switched provider,Joined on promo
4098,False,Online,London,65+,Classic,12,Poor service,No promo
4101,True,Online,North,45-54,Silver,13,Fees too high,Joined on promo
4104,True,Online,London,25-34,Platinum,23,Unhappy with perks,Joined on promo
4105,True,Outbound,Scotland,18-24,Classic,11,Poor service,Joined on promo
4107,False,Branch,Midlands,18-24,Classic,9,Switched provider,No promo
4109,False,Broker/IFA,South East,35-44,Classic,4,Unknown,No promo
4114,True,Comparison Site,London,65+,Silver,6,Fees too high,Joined on promo
4119,False,Referral,North,25-34,Silver,11,Poor service,No promo
4120,True,Online,Wales & NI,25-34,Classic,1,Unknown,Joined on promo
4122,False,Branch,Scotland,65+,Gold,10,Poor service,No promo
4124,True,Comparison Site,Scotland,65+,Classic,7,Poor service,Joined on promo
4128,False,Outbound,London,45-54,Silver,3,Unknown,No promo
4129,False,Branch,Wales & NI,55-64,Silver,23,Poor service,No promo
4131,True,Referral,London,35-44,Gold,3,Fees too high,Joined on promo
4132,False,Comparison Site,Wales & NI,35-44,Silver,1,Bereavement,No promo
4133,False,Referral,South East,35-44,Silver,3,Poor service,No promo
4135,True,Online,North,45-54,Silver,17,Bereavement,Joined on promo
4138,False,Branch,Scotland,25-34,Classic,2,Unknown,No promo
4141,False,Branch,South East,25-34,Silver,10,Switched provider,No promo
4148,False,Comparison Site,Midlands,45-54,Silver,1,Switched provider,No promo
4149,True,Online,South East,25-34,Silver,5,Switched provider,Joined on promo
4152,False,Comparison Site,North,35-44,Classic,9,Switched provider,No promo
4153,False,Outbound,Midlands,18-24,Silver,14,Unknown,No promo
4157,False,Comparison Site,North,65+,Classic,15,Fees too high,No promo
4159,True,Online,Midlands,35-44,Classic,7,Fees too high,Joined on promo
4164,True,Comparison Site,South East,45-54,Classic,4,Unknown,Joined on promo
4167,False,Outbound,Scotland,25-34,Classic,1,Poor service,No promo
4171,False,Branch,North,18-24,Gold,11,Unhappy with perks,No promo
4173,True,Comparison Site,London,25-34,Classic,20,Fees too high,Joined on promo
4174,False,Comparison Site,London,35-44,Silver,18,Bereavement,No promo
4179,False,Comparison Site,South East,18-24,Classic,1,Poor service,No promo
4181,True,Comparison Site,Wales & NI,55-64,Classic,8,Fees too high,Joined on promo
4182,False,Outbound,Wales & NI,25-34,Silver,21,Poor service,No promo
4184,True,Comparison Site,Scotland,18-24,Silver,11,Poor service,Joined on promo
4185,True,Comparison Site,Wales & NI,25-34,Platinum,22,Switched provider,Joined on promo
4186,True,Comparison Site,Midlands,55-64,Classic,18,Fees too high,Joined on promo
4188,False,Comparison Site,London,35-44,Silver,8,Fees too high,No promo
4189,False,Online,London,45-54,Classic,10,Moved abroad,No promo
4191,False,Comparison Site,Midlands,55-64,Silver,2,Fees too high,No promo
4192,False,Referral,North,18-24,Silver,2,Poor service,No promo
4198,False,Referral,Scotland,65+,Gold,23,Unknown,No promo
4199,False,Comparison Site,Wales & NI,45-54,Silver,11,Switched provider,No promo
4201,False,Referral,South East,25-34,Silver,11,Bereavement,No promo
4203,True,Comparison Site,North,45-54,Gold,17,Unknown,Joined on promo
4204,False,Comparison Site,North,35-44,Silver,21,Switched provider,No promo
4205,False,Branch,Midlands,55-64,Silver,10,Poor service,No promo
4207,False,Branch,London,18-24,Silver,21,Poor service,No promo
4210,False,Broker/IFA,London,25-34,Platinum,18,Unhappy with perks,No promo
4213,True,Comparison Site,Midlands,25-34,Silver,18,Poor service,Joined on promo
4216,False,Broker/IFA,North,25-34,Silver,14,Unknown,No promo
4218,False,Referral,Midlands,18-24,Platinum,20,Switched provider,No promo
4219,False,Comparison Site,Scotland,25-34,Classic,6,Moved abroad,No promo
4222,True,Comparison Site,North,35-44,Classic,18,Fees too high,Joined on promo
4224,True,Comparison Site,Wales & NI,45-54,Classic,19,Fees too high,Joined on promo
4225,False,Comparison Site,South East,25-34,Gold,19,Fees too high,No promo
4227,False,Comparison Site,London,45-54,Gold,18,Poor service,No promo
4229,True,Comparison Site,North,18-24,Silver,2,Fees too high,Joined on promo
4233,True,Comparison Site,South East,35-44,Classic,7,Switched provider,Joined on promo
4234,True,Comparison Site,South East,45-54,Classic,9,Fees too high,Joined on promo
4235,False,Broker/IFA,London,55-64,Platinum,8,Switched provider,No promo
4238,True,Comparison Site,London,35-44,Classic,4,Fees too high,Joined on promo
4240,False,Comparison Site,South East,65+,Silver,8,Unknown,No promo
4241,False,Branch,Scotland,35-44,Gold,9,Unknown,No promo
4247,False,Online,South East,25-34,Gold,12,Switched provider,No promo
4248,True,Outbound,London,65+,Silver,14,Bereavement,Joined on promo
4250,True,Comparison Site,North,18-24,Silver,11,Fees too high,Joined on promo
4257,True,Comparison Site,Wales & NI,45-54,Silver,7,Unknown,Joined on promo
4259,False,Outbound,London,18-24,Classic,8,Unknown,No promo
4261,False,Online,North,25-34,Silver,10,Unknown,No promo
4271,True,Comparison Site,Scotland,35-44,Classic,12,Bereavement,Joined on promo
4276,False,Referral,North,35-44,Silver,18,Poor service,No promo
4277,True,Comparison Site,South East,45-54,Classic,2,Poor service,Joined on promo
4281,True,Branch,London,35-44,Platinum,18,Unhappy with perks,Joined on promo
4282,True,Comparison Site,South East,55-64,Silver,17,Fees too high,Joined on promo
4283,False,Referral,London,35-44,Gold,18,Unhappy with perks,No promo
4284,False,Online,Midlands,45-54,Classic,10,Unknown,No promo
4288,True,Referral,London,45-54,Gold,1,Poor service,Joined on promo
4292,False,Referral,North,35-44,Silver,18,Unknown,No promo
4293,False,Online,North,18-24,Gold,8,Unhappy with perks,No promo
4295,False,Comparison Site,London,18-24,Silver,12,Fees too high,No promo
4298,False,Online,North,55-64,Silver,1,Switched provider,No promo
4302,False,Comparison Site,London,45-54,Gold,4,Fees too high,No promo
4305,True,Comparison Site,London,25-34,Classic,9,Fees too high,Joined on promo
4306,True,Comparison Site,South East,65+,Silver,4,Fees too high,Joined on promo
4309,False,Comparison Site,Midlands,18-24,Silver,8,Unknown,No promo
4312,True,Comparison Site,South East,35-44,Classic,6,Fees too high,Joined on promo
4317,False,Online,London,25-34,Gold,14,Moved abroad,No promo
4321,False,Branch,London,45-54,Gold,19,Poor service,No promo
4322,False,Branch,Midlands,25-34,Classic,1,Bereavement,No promo
4323,False,Broker/IFA,South East,45-54,Platinum,19,Unknown,No promo
